https://linkeddata.cultureelerfgoed.nl/cho-kennis/id/rijksmonument/56232 | Bazeldijk | 69 | 4221XZ | Hoogblokland
https://linkeddata.cultureelerfgoed.nl/cho-kennis/id/rijksmonument/57522 | Noordzijde | 54 | 4225PJ | Noordeloos
https://linkeddata.cultureelerfgoed.nl/cho-kennis/id/rijksmonument/57522 | Noordzijde | 55 | 4225PJ | Noordeloos
https://linkeddata.cultureelerfgoed.nl/cho-kennis/id/rijksmonument/57761 | Hei- en Boeicopseweg | 168 | 4126RM | Hei- en Boeicop
https://linkeddata.cultureelerfgoed.nl/cho-kennis/id/rijksmonument/57839 | Noordzijde | 58 | 4225PJ | Noordeloos
https://linkeddata.cultureelerfgoed.nl/cho-kennis/id/rijksmonument/57839 | Noordzijde | 59 | 4225PJ | Noordeloos
https://linkeddata.cultureelerfgoed.nl/cho-kennis/id/rijksmonument/58407 | Cabauwsekade | 18 | 3411EB | Lopik
https://linkeddata.cultureelerfgoed.nl/cho-kennis/id/rijksmonument/58407 | Cabauwsekade | 17 C | 3411EA | Lopik
https://linkeddata.cultureelerfgoed.nl/cho-kennis/id/rijksmonument/59440 | Lopikerweg west | 37 A | 3411AN | Lopik
https://linkeddata.cultureelerfgoed.nl/cho-kennis/id/rijksmonument/59440 | Lopikerweg West | 37 | 3411AN | Lopik
https://linkeddata.cultureelerfgoed.nl/cho-kennis/id/rijksmonument/60368 | Hei- en Boeicopseweg | 163 | 4126RH | Hei- en Boeicop
https://linkeddata.cultureelerfgoed.nl/cho-kennis/id/rijksmonument/60627 | Cabauwsekade | 14 | 3411EA | Lopik
https://linkeddata.cultureelerfgoed.nl/cho-kennis/id/rijksmonument/60627 | Cabauwsekade | 15 | 3411EA | Lopik
https://linkeddata.cultureelerfgoed.nl/cho-kennis/id/rijksmonument/60657 | Botersloot | 1 | 4225PR | Noordeloos
https://linkeddata.cultureelerfgoed.nl/cho-kennis/id/rijksmonument/61270 | Hei- en Boeicopseweg | 92 | 4126RL | Hei- en Boeicop
https://linkeddata.cultureelerfgoed.nl/cho-kennis/id/rijksmonument/61270 | Hei- en Boeicopseweg | 94 | 4126RL | Hei- en Boeicop
https://linkeddata.cultureelerfgoed.nl/cho-kennis/id/rijksmonument/61282 | Lekdijk west | 38 | 3411MV | Lopik
https://linkeddata.cultureelerfgoed.nl/cho-kennis/id/rijksmonument/61357 | Lopikerweg Oost | 122 | 3411LZ | Lopik
https://linkeddata.cultureelerfgoed.nl/cho-kennis/id/rijksmonument/61357 | Lopikerweg Oost | 122 A | 3411LZ | Lopik
https://linkeddata.cultureelerfgoed.nl/cho-kennis/id/rijksmonument/75958 | Helsdingse Achterweg | 22 | 4133NC | Vianen
https://linkeddata.cultureelerfgoed.nl/cho-kennis/id/rijksmonument/75964 | Hogewaard | 2 | 4235VS | Tienhoven aan de Lek
https://linkeddata.cultureelerfgoed.nl/cho-kennis/id/rijksmonument/75964 | Hogewaard | 4 | 4235VS | Tienhoven aan de Lek
